Unnamed: 0,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
186,-74.89248,-73.47307,-65.98458,-65.67058,-78.68076,-78.03314,-74.30871,-71.18523,48.12707639,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,12.8832998,12.3832998
187,-75.68165,-71.90515,-64.02025,-63.47426,-75.46223,-70.53754,-69.61146,-73.84224,48.38653994,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,12.94969819,12.44969819
188,-70.09319,-71.77756,-62.70571,-62.28823,-77.71996,-74.81298,-71.56499,-75.96501,48.64551187,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.01609658,12.51609658
189,-75.61133,-76.9906,-61.7842,-61.97599,-75.96017,-68.56867,-71.9129,-68.38867,48.90344524,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.08249497,12.58249497
190,-69.68283,-68.15588,-61.81805,-60.57606,-75.21243,-71.30554,-67.05688,-70.14064,49.16055441,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.14889336,12.64889336
191,-73.47986,-72.38487,-63.94733,-63.88202,-75.56328,-71.09562,-74.72816,-81.61726,49.41971016,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.21529175,12.71529175
192,-78.23296,-75.43619,-65.23007,-64.00347,-73.27631,-72.84025,-72.24593,-78.75317,49.6780498,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.28169014,12.78169014
193,-82.21941,-72.46486,-66.11753,-65.25159,-75.99217,-79.55009,-79.46721,-87.52112,49.93506789,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.34808853,12.84808853
194,-73.35764,-71.99153,-68.11519,-66.80534,-79.82118,-75.98294,-81.42798,-73.40829,50.19322681,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.41448692,12.91448692
195,-75.06107,-73.21045,-65.93867,-65.49638,-79.84914,-76.18372,-82.35086,-65.62849,50.45106101,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.48088531,12.98088531
196,-77.52138,-76.36176,-62.57405,-61.70055,-74.11778,-70.90768,-75.93199,-68.68413,50.71086311,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.5472837,13.0472837
197,-78.78679,-72.76448,-64.73763,-64.42346,-75.98396,-76.30007,-76.16811,-69.66246,50.9695127,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.61368209,13.11368209
198,-76.70116,-76.28938,-65.90936,-65.22417,-75.4837,-75.05092,-77.04798,-69.70425,51.2270906,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.68008048,13.18008048
199,-78.64244,-72.03035,-64.85841,-63.70933,-74.81905,-74.04074,-72.40252,-77.57964,51.48403192,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.74647887,13.24647887
200,-80.81904,-78.15572,-67.81927,-68.57662,-82.51985,-77.92699,-76.45052,-80.21068,51.74130845,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.81287726,13.31287726
201,-79.74956,-74.45604,-66.91166,-66.84724,-79.77569,-76.59431,-80.338,-78.20921,51.99818087,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.87927565,13.37927565
202,-76.13322,-74.52971,-65.92825,-66.55817,-75.27491,-74.7277,-74.5649,-77.35319,52.2567277,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,13.94567404,13.44567404
203,-78.02627,-75.3887,-69.27004,-68.74651,-81.08707,-78.9629,-79.86647,-79.56348,52.51540852,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.01207243,13.51207243
204,-75.90555,-78.17778,-67.43239,-66.78534,-78.46445,-79.17772,-84.7468,-76.52758,52.77302957,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.07847082,13.57847082
205,-76.67361,-72.53848,-65.02109,-64.09256,-84.99638,-77.06489,-86.3163,-73.9015,53.02999139,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.14486922,13.64486922
206,-77.77894,-77.18733,-64.36998,-64.31786,-75.29626,-75.10791,-74.23553,-75.81488,53.28879428,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.21126761,13.71126761
207,-77.26195,-70.29085,-64.72466,-65.26694,-76.6213,-75.64851,-76.52563,-74.99773,53.54789281,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.277666,13.777666
208,-72.70134,-74.13701,-65.70316,-65.86667,-77.36326,-78.08379,-73.76156,-71.43191,53.80904841,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.34406439,13.84406439
209,-73.73183,-76.68024,-65.78642,-66.96756,-74.91269,-77.14546,-72.08222,-73.43484,54.06682944,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.41046278,13.91046278
210,-78.08664,-74.97701,-65.36613,-65.73534,-75.59366,-77.37574,-76.19996,-70.00725,54.32284927,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.47686117,13.97686117
211,-76.19836,-76.08826,-69.84333,-68.08732,-82.00575,-79.39924,-84.73446,-76.33336,54.57949853,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.54325956,14.04325956
212,-77.00326,-72.18184,-64.09722,-63.88092,-80.14098,-74.41292,-87.04227,-78.52025,54.83990932,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.60965795,14.10965795
213,-74.84389,-77.4315,-63.86334,-64.79552,-85.83698,-76.71622,-72.98981,-78.37476,55.09909749,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.67605634,14.17605634
214,-77.38997,-70.87645,-64.15124,-66.20234,-80.09805,-75.6148,-88.45924,-79.67494,55.35633421,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.74245473,14.24245473
215,-76.73966,-76.3797,-64.41508,-66.10601,-80.93146,-75.06496,-78.02069,-72.99091,55.6154573,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.80885312,14.30885312
216,-76.63598,-72.14984,-66.44891,-68.11874,-81.94707,-78.56029,-81.56509,-76.83893,55.87267494,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.87525151,14.37525151
217,-76.51412,-74.21022,-71.01976,-71.39412,-82.35533,-76.12659,-76.03183,-80.68893,56.13042712,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,14.9416499,14.4416499
218,-79.0173,-74.62172,-67.01103,-68.77737,-78.44772,-79.77507,-78.58668,-74.62659,56.38809824,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.00804829,14.50804829
219,-73.65406,-70.81558,-67.54681,-71.4295,-88.26746,-75.37115,-75.82899,-78.55742,56.64378476,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.07444668,14.57444668
220,-75.78973,-73.761,-66.3558,-67.13079,-83.4758,-77.38293,-75.43566,-73.4364,56.90285397,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.14084507,14.64084507
221,-76.03775,-73.44055,-66.68958,-68.94134,-82.60028,-79.98609,-74.09975,-80.24367,57.15975523,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.20724346,14.70724346
222,-75.10562,-74.9386,-70.9585,-72.18684,-84.46439,-78.53047,-84.14127,-78.52834,57.41666555,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.27364185,14.77364185
223,-78.3775,-76.117,-68.11668,-69.87154,-83.03609,-79.84024,-78.64645,-74.90724,57.67262816,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.34004024,14.84004024
224,-73.79837,-78.20401,-71.90309,-73.7594,-88.91248,-80.09528,-80.22949,-78.34208,57.92749572,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.40643863,14.90643863
225,-75.07841,-75.84894,-73.45996,-73.94008,-81.42674,-79.50414,-83.77765,-81.33672,58.18475294,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.47283702,14.97283702
226,-76.5453,-72.99744,-70.74211,-72.63506,-85.27678,-84.5675,-85.05096,-77.5116,58.44534731,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.53923541,15.03923541
227,-75.20016,-80.02553,-69.86712,-71.7384,-81.66547,-81.93304,-81.36037,-83.7388,58.70293903,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.6056338,15.1056338
228,-77.37093,-76.08659,-67.86902,-68.84062,-78.17087,-75.80441,-76.12903,-80.79044,58.96257424,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.67203219,15.17203219
229,-78.90771,-77.114,-71.72343,-73.52162,-87.55691,-89.68604,-80.352,-78.2972,59.22166348,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.73843058,15.23843058
230,-77.61702,-73.81062,-69.96574,-70.81372,-82.86056,-82.12093,-85.42272,-77.68977,59.47859788,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.80482897,15.30482897
231,-76.29463,-77.99249,-68.30437,-69.94105,-78.86993,-77.94637,-78.66441,-80.55338,59.73633337,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.87122736,15.37122736
232,-80.46295,-77.73695,-75.73519,-77.4864,-90.72375,-81.58314,-80.10076,-83.02566,59.99577641,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,15.93762575,15.43762575
233,-76.39893,-76.60184,-69.93594,-72.27813,-80.7571,-78.76025,-87.26099,-73.05281,60.25599647,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.00402414,15.50402414
234,-77.38665,-74.53972,-74.34061,-76.01087,-92.00332,-79.28075,-88.18157,-78.50392,60.51406431,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.07042254,15.57042254
235,-72.72249,-75.34013,-74.12264,-78.86409,-88.49314,-79.34151,-79.61293,-80.19669,60.76860809,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.13682093,15.63682093
236,-78.07818,-72.36263,-71.32072,-77.89378,-87.22535,-79.33659,-80.5627,-75.24089,61.02954197,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.20321932,15.70321932
237,-76.56868,-74.93877,-74.99778,-78.46353,-89.58037,-82.09207,-84.03671,-80.01393,61.2870605,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.26961771,15.76961771
238,-77.8776,-75.20135,-70.29619,-72.37193,-84.50826,-82.69822,-78.20097,-72.22676,61.54576111,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.3360161,15.8360161
239,-78.43663,-74.12238,-73.93701,-74.03066,-83.30268,-81.18668,-78.74492,-76.58868,61.80215073,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.40241449,15.90241449
240,-74.64483,-71.85609,-74.98445,-79.31013,-85.21097,-77.46416,-78.02139,-77.87087,62.0607779,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.46881288,15.96881288
241,-83.37671,-72.82802,-70.92242,-73.09084,-76.16445,-78.18358,-80.49718,-76.19658,62.31834912,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.53521127,16.03521127
242,-76.51034,-72.99521,-76.80896,-82.10098,-87.21118,-79.86025,-80.38871,-76.42262,62.57527971,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.60160966,16.10160966
243,-76.7788,-76.76376,-79.39123,-82.30116,-87.5685,-80.24417,-86.4903,-80.82225,62.83470416,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.66800805,16.16800805
244,-75.93318,-75.8647,-78.03022,-80.36634,-84.38626,-78.20602,-77.6609,-79.80544,63.0943644,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.73440644,16.23440644
245,-79.53658,-77.61385,-77.86055,-79.12218,-82.89359,-81.24902,-83.0863,-73.14286,63.35220385,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.80080483,16.30080483
246,-75.11295,-73.3098,-72.98277,-80.2934,-86.58497,-78.39864,-77.17341,-73.70384,63.61100268,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.86720322,16.36720322
247,-76.72311,-74.86774,-76.65623,-77.05215,-83.55452,-82.05312,-80.84783,-74.85976,63.86773038,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,16.93360161,16.43360161
248,-79.84463,-77.28674,-72.63792,-77.3231,-83.90923,-83.91373,-90.27076,-71.77137,64.12973142,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,4,17,16.5
0,-74.45902,-77.10124,-87.40271,-91.4558,-97.18635,-88.6824,-70.46046,-58.06721,0.257737875,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.533604888,0.033604888
1,-81.53304,-77.80301,-91.73234,-91.2961,-83.59131,-82.44293,-66.72536,-57.16367,0.518202543,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.600814664,0.100814664
2,-76.88578,-72.56712,-78.24694,-82.8042,-85.87405,-85.14157,-64.21281,-53.2805,0.776109695,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.66802444,0.16802444
3,-79.44954,-77.28093,-82.61015,-89.76417,-87.87233,-85.96065,-79.23489,-69.50297,1.035235882,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.735234216,0.235234216
4,-75.50706,-70.7471,-78.40608,-81.00475,-88.72607,-83.1086,-61.43526,-51.41762,1.289946795,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.802443992,0.302443992
5,-74.51045,-75.40698,-82.93991,-85.18355,-93.33527,-81.59151,-59.23506,-52.23675,1.547422886,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.869653768,0.369653768
6,-79.09607,-71.77371,-92.84915,-88.08713,-92.38356,-93.71977,-65.01939,-59.16882,1.806215763,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,0.936863544,0.436863544
7,-87.54394,-72.64532,-83.52656,-87.57867,-88.63353,-79.06728,-60.31884,-55.78717,2.064591169,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.00407332,0.50407332
8,-81.00397,-79.98334,-86.81345,-90.92699,-89.23363,-84.1489,-63.05777,-58.08493,2.327340126,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.071283096,0.571283096
9,-76.84988,-68.11993,-88.1976,-86.76409,-93.22395,-82.52321,-54.17755,-50.82228,2.585093737,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.138492872,0.638492872
10,-76.94129,-69.9281,-80.65469,-81.108,-84.90542,-92.40205,-56.61669,-54.44893,2.84690094,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.205702648,0.705702648
11,-80.52348,-67.78663,-83.92243,-82.01359,-84.84565,-81.74101,-58.06961,-56.35319,3.106425047,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.272912424,0.772912424
12,-70.39111,-69.24602,-86.46817,-83.89057,-89.87943,-83.15015,-59.08888,-56.9126,3.36611557,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.3401222,0.8401222
13,-71.75986,-65.07054,-79.74693,-82.08289,-92.94914,-88.96226,-55.83297,-55.76509,3.620616436,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.407331976,0.907331976
14,-77.95918,-67.06673,-79.06892,-76.73837,-90.8127,-83.41425,-60.60338,-60.42345,3.879667997,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.474541752,0.974541752
15,-72.61389,-71.04042,-85.62603,-86.6311,-85.25049,-82.66075,-62.17841,-60.38918,4.138831377,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.541751527,1.041751527
16,-73.55912,-64.91656,-81.30728,-79.8703,-83.54101,-81.10841,-56.94938,-53.48998,4.400117397,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.608961303,1.108961303
17,-69.59205,-69.04301,-73.38898,-77.07608,-92.73553,-82.7854,-59.0045,-52.53674,4.660056114,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.676171079,1.176171079
18,-74.9994,-68.38478,-79.27248,-84.17609,-96.28755,-82.11596,-58.37666,-55.55318,4.917392731,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.743380855,1.243380855
19,-68.63869,-66.9142,-75.74146,-81.56615,-81.96575,-88.49973,-53.13578,-51.586,5.176929951,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.810590631,1.310590631
20,-76.21983,-68.91646,-79.82575,-83.16689,-88.055,-88.20895,-62.42247,-59.44826,5.438327789,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.877800407,1.377800407
21,-76.53746,-62.68943,-79.62064,-79.05468,-84.92599,-82.49837,-55.84919,-52.38388,5.698293686,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,1.945010183,1.445010183
22,-73.26659,-63.00623,-83.63268,-85.12283,-84.23585,-85.29103,-51.6613,-52.68739,5.952504873,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.012219959,1.512219959
23,-70.5733,-62.21894,-80.34841,-81.17908,-85.32631,-80.46687,-56.76998,-55.16219,6.213534117,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.079429735,1.579429735
24,-70.76143,-60.98435,-75.1286,-76.97857,-85.00604,-79.11989,-51.42933,-51.99542,6.473100901,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.146639511,1.646639511
25,-74.2403,-60.68196,-76.93742,-82.77893,-91.53063,-84.83547,-56.10054,-53.86323,6.732915878,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.213849287,1.713849287
26,-72.06852,-67.79279,-80.97681,-81.48649,-81.46179,-84.28395,-64.45666,-61.01671,6.99059701,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.281059063,1.781059063
27,-75.03952,-71.87958,-82.02003,-86.95351,-88.6684,-82.36815,-64.46859,-63.88168,7.247788191,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.348268839,1.848268839
28,-83.56409,-79.23183,-99.75323,-95.19292,-86.52946,-85.46103,-78.26266,-73.14246,7.506669283,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.415478615,1.915478615
29,-80.47601,-72.39668,-79.24262,-79.61202,-83.88969,-84.61888,-62.21407,-61.35059,7.766984463,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.482688391,1.982688391
30,-83.3326,-69.45042,-80.30624,-82.52922,-92.03323,-81.55109,-61.41446,-61.12108,8.027782917,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.549898167,2.049898167
31,-74.30647,-73.51482,-78.63504,-78.99831,-81.87901,-83.51067,-56.33215,-55.65258,8.288237333,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.617107943,2.117107943
32,-78.65493,-64.86748,-74.14876,-76.2473,-80.66109,-81.79832,-61.34238,-60.9628,8.546246052,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.684317719,2.184317719
33,-72.07979,-66.46412,-79.25315,-78.26724,-84.17793,-81.29786,-59.19584,-61.71282,8.804530382,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.751527495,2.251527495
34,-69.63008,-64.02383,-77.83254,-78.22782,-90.84982,-85.70697,-65.24843,-61.54276,9.06538868,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.818737271,2.318737271
35,-69.94006,-61.46069,-76.7719,-75.41861,-85.31213,-80.54727,-61.27989,-60.1926,9.323103666,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.885947047,2.385947047
36,-76.62753,-79.32971,-95.74954,-99.89552,-97.48845,-82.84326,-81.14148,-78.3626,9.580375195,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,2.953156823,2.453156823
37,-75.40371,-72.88989,-83.41142,-83.21293,-86.12332,-85.59639,-70.26657,-71.90118,9.841258764,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.020366599,2.520366599
38,-73.40478,-66.47995,-78.39738,-80.28568,-86.93692,-76.56328,-64.76151,-62.80242,10.10106158,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.087576375,2.587576375
39,-72.60275,-62.72113,-78.88296,-80.4369,-90.20277,-82.04151,-65.90892,-60.54859,10.3603766,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.154786151,2.654786151
40,-71.25388,-60.96601,-75.98891,-77.02464,-81.56579,-80.57099,-60.69736,-60.3588,10.61813164,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.221995927,2.721995927
41,-73.59383,-63.90447,-78.79403,-78.2442,-81.88889,-78.49376,-61.55555,-61.87206,10.87400317,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.289205703,2.789205703
42,-72.44268,-66.37723,-82.34527,-79.84074,-83.27145,-87.58012,-68.4713,-62.88616,11.13439417,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.356415479,2.856415479
43,-72.18346,-65.17357,-77.83356,-76.1876,-77.46261,-81.72561,-65.36377,-63.96914,11.39303374,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.423625255,2.923625255
44,-78.66313,-65.18965,-73.47703,-77.25384,-81.31115,-81.1647,-62.93518,-61.56834,11.65127087,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.490835031,2.990835031
45,-73.71012,-68.47224,-83.34247,-85.0691,-86.23265,-83.48463,-68.71609,-66.6213,11.9094069,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.558044807,3.058044807
46,-71.54918,-67.47183,-84.59626,-82.85994,-86.29419,-79.91074,-75.56606,-68.97652,12.16670156,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.625254582,3.125254582
47,-71.33672,-62.14003,-76.63078,-78.21227,-94.02119,-79.8689,-64.95866,-64.80069,12.42581177,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.692464358,3.192464358
48,-70.39053,-64.83572,-74.86531,-79.98026,-81.23303,-80.24169,-67.26055,-64.09603,12.68430948,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.759674134,3.259674134
49,-69.82928,-65.29578,-74.7683,-78.41553,-82.83417,-77.18436,-64.15778,-62.14917,12.94427562,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.82688391,3.32688391
50,-72.78719,-60.70811,-69.27956,-73.14403,-79.5379,-77.56719,-61.31929,-58.13717,13.19831157,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.894093686,3.394093686
51,-70.34998,-60.21245,-74.16604,-75.45116,-85.8063,-81.68717,-65.22746,-61.78771,13.45844316,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,3.961303462,3.461303462
52,-70.1557,-64.27177,-75.08481,-79.77758,-90.7375,-81.20251,-69.84767,-64.89445,13.71668935,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.028513238,3.528513238
53,-72.6146,-66.761,-80.02002,-79.11674,-86.23678,-78.33785,-72.1145,-67.48873,13.97720647,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.095723014,3.595723014
54,-73.92578,-65.34657,-86.87315,-83.08895,-95.11372,-81.64557,-70.24445,-69.90531,14.2363143,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.16293279,3.66293279
55,-71.39987,-66.11745,-77.76793,-77.96949,-80.55291,-77.03522,-66.10339,-65.17129,14.49548388,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.230142566,3.730142566
56,-69.28348,-62.44922,-75.08338,-76.66105,-77.13041,-80.12489,-66.63128,-62.40627,14.75265861,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.297352342,3.797352342
57,-66.42772,-60.12085,-70.80601,-73.01038,-78.26138,-80.62693,-65.15469,-61.27189,15.01284003,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.364562118,3.864562118
58,-71.97054,-61.00211,-72.64271,-72.21529,-78.67031,-77.04696,-65.04134,-62.69987,15.27173281,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.431771894,3.931771894
59,-72.45904,-60.4665,-74.00218,-77.00903,-81.20586,-77.3809,-67.18198,-64.34533,15.53390718,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.49898167,3.99898167
60,-75.8033,-65.23587,-79.37694,-79.40499,-81.37434,-77.55333,-69.96778,-66.78352,15.79526544,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.566191446,4.066191446
61,-70.93761,-69.72203,-82.32674,-84.19981,-88.10253,-81.63101,-77.29743,-72.69735,16.05531931,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.633401222,4.133401222
62,-74.73354,-61.15741,-73.42993,-72.12083,-82.37701,-75.08255,-68.56794,-70.47349,16.31326008,1,0.4,915.5,5,9,0,8,6.5,17.5,12.5,8.8,6.3,0,6,4.700610998,4.200610998
