,Py0,Pz0,Py1,Pz1,Py2,Pz2,Py3,Pz3,time,channel,tag_height,frequency,tx_x,tx_y,rx0_x,rx0_y,rx1_x,rx1_y,rx2_x,rx2_y,rx3_x,rx3_y,x,y,distance
84,-79.42562,-63.98667,-71.70004,-76.15932,-76.40164,-74.78627,-75.53986,-79.79706,10.862221956253052,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.110169491525424,2.610169491525424
85,-73.53123,-63.12974,-71.18955,-77.1398,-73.67026,-72.06752,-76.35085,-90.9685,10.988268375396729,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.1412429378531073,2.6412429378531073
86,-71.30745,-61.27716,-70.14033,-73.5232,-77.50928,-72.02632,-76.5927,-92.05942,11.115607261657715,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.172316384180791,2.672316384180791
87,-67.51279,-61.172,-76.32536,-75.44642,-81.57757,-72.93829,-74.38094,-84.66548,11.240121841430664,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.203389830508475,2.703389830508475
88,-65.36366,-58.09504,-70.55601,-72.24794,-83.30993,-69.79195,-71.99508,-81.37428,11.368311643600464,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.2344632768361583,2.7344632768361583
89,-78.8906,-59.39187,-67.38534,-69.20523,-78.57217,-69.95186,-76.54562,-84.85036,11.493410587310791,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.265536723163842,2.765536723163842
90,-65.11482,-56.84078,-67.49883,-69.59072,-77.31126,-72.41239,-75.24978,-79.25416,11.61973786354065,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.2966101694915255,2.7966101694915255
91,-71.20013,-59.21457,-73.76191,-77.52117,-77.3772,-78.50305,-78.06816,-80.10275,11.744927644729614,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.3276836158192094,2.8276836158192094
92,-71.2158,-59.66893,-72.04502,-73.77632,-76.81387,-73.47684,-77.23561,-84.84113,11.873959302902222,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.3587570621468927,2.8587570621468927
93,-69.22526,-59.58661,-77.1383,-77.7906,-78.46553,-78.63204,-85.8168,-74.05285,11.999021053314209,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.3898305084745766,2.8898305084745766
94,-69.74307,-57.87674,-73.87631,-76.60048,-75.58739,-76.74351,-77.21813,-73.55848,12.126852035522461,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.42090395480226,2.92090395480226
95,-66.05074,-56.61636,-70.06664,-70.23983,-78.06557,-78.78366,-73.70561,-73.17706,12.255962371826172,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.451977401129944,2.951977401129944
96,-64.89619,-56.91213,-72.74804,-71.24113,-75.37363,-77.71099,-72.46857,-76.09241,12.38643503189087,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.483050847457627,2.983050847457627
97,-65.8279,-57.52179,-72.99773,-74.25068,-70.54053,-72.77409,-76.34624,-82.05016,12.514657974243164,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.514124293785311,3.014124293785311
98,-67.02232,-56.75124,-71.62379,-71.63142,-70.65342,-76.26603,-79.04607,-76.71882,12.64595365524292,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.5451977401129944,3.0451977401129944
99,-73.67738,-60.82306,-85.19497,-81.31071,-78.53931,-75.89175,-81.47758,-82.17759,12.770849227905273,1.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.576271186440678,3.076271186440678
100,-77.86965,-60.5861,-73.31438,-75.53098,-72.32782,-73.5662,-87.39665,-76.1407,12.900164127349854,0.0,0.4,915.5,5.0,9.0,0.0,1.5,0.0,15.0,11.0,14.0,11.0,2.5,6.0,3.6073446327683616,3.1073446327683616
